tinyId,valueMeaningCode,valueMeaningDefinition
Yh_JEPEdTQ,6,NA
XJ_jCIY6TU,6,NA
X160Itaa8,3,NA
Qyrej_TpU,2,NA
QJWpUFFpp8,2,NA
QygLgiOp6L,5,NA
QygHljO6aI,5,NA
Q1IlsOT6L,5,NA
QkZIeo_TTI,3,NA
QkPljupp8,3,NA
XJXODF668,2,NA
m1gmdPFppL,2,NA
mkWMOvKTpU,2,NA
l_seNjF4e5,2,NA
sMm_CPToYy,2,NA
MDO1DQ1Je,2,NA
m1zfdvYpp8,3,NA
QkVX8VqoHA,3,NA
XJIb7eX909Q,3,NA
71_ZXgmq05Q,3,NA
mymWmlm5A57,5,NA
m1wWme79Rc7,3,NA
XyVWXgm5A97,3,NA
71rW7xQqAcQ,3,NA
XyxeXQQyyl,4,NA
mkO0FK711l,2,NA
Qy8Xdf4Jke,4,NA
QyUVQlX1yg,5,NA
Q1DbBreolc_,5,NA
7kHZSBgsgqZ,4,NA
7kcWrSlsl5b,4,NA
Q1iZBHlslcW,3,NA
KSX0cQfFdho,5,NA
aU_vIl5X5,2,NA
vyK0JUnK7H,5,NA
71Agd1L5CqQ,4,NA
71AgdRBqAq7,7,NA
Xyl_ORH5C97,18,NA
QkkWOCScC9Q,7,NA
X1y_Y1U9C5X,2,NA
71Wi1IqAqX,2,NA
QyLq1850cQ,2,NA
71jeqy8c05m,2,NA
QJCeKyL5C9m,2,NA
Q1gSEDKa6U,16,NA
myfT7vYTaL,3,NA
Xkb0mPF6pI,7,NA
XyegVDYTaI,1,NA
71feVDKTTL,5,NA
myGZVPFT6U,2,NA
m1x67vYpTL,6,NA
7kWGVDKaaU,7,NA
QJWEEwFaaL,7,NA
mkVNvKaaI,3,NA
7ye4eN4coHA,2,NA
OuN58T93RN9,6,NA
gJf47ydDgDE,3,NA
QJ5ggOqC9m,3,NA
JyUWv2oNanG,3,NA
XaUgHP5c87g,8,NA
TScrOraHut,1,NA
mJjl1FQgr0M,5,NA
mymWgXV9oHR,4,NA
QJHNeUVcsHC,1,NA
Xkt9ebN9jrR,6,NA
vqxNsvfcdhs,2,NA
TsmowM9EBWo,5,NA
8fnNHCEix,5,NA
71TlgQVqsBC,5,NA
mkAxeXV5oH0,5,NA
7J52WE9jrR,2,NA
e6rra3p1c56,10,NA
9tSgGHchnAu,3,NA
71xZlXE9jS0,14,NA
X7G2OC4TBV8,20,NA
AKpeNroaJEW,14,NA
pWHE47GYPUa,141,NA
eyZdnA5fWpB,4,NA
Qkrbe7V5sHR,12,NA
orgQMf7s3wo,3,NA
QCAvQOuEKuT,3,NA
myTleE49orR,2,NA
Q1frA4U4EUG,3,NA
j7EN0VocQfz,3,NA
mkrYQ45srC,3,NA
oAd2bbrCORJ,3,NA
gpO70PnoTf,1,NA
mJAJucR9m,2,NA
m1iepy_9Ac7,7,NA
X1_xlu9A5Q,3,NA
m1Dlld9A57,3,NA
X1Kg6kuqAcQ,2,NA
C0U0_ukOwev,9,NA
n_jjj6JtKJJ,3,NA
9zVp84Zs80g,3,NA
CXQatzPG81n,3,NA
8vqCJx9GJqQ,3,NA
cz2Xv8xVtzo,3,NA
QAfzD2N_TBY,3,NA
K2VhX85CUz0,3,NA
QMwAJwK4zHq,7,NA
XJlw7utTTL,5,NA
QJgI7OYTTU,5,NA
7kDQdY6pL,5,NA
Q1lUCKF66L,4,NA
Xy_PQOtaaU,5,NA
wEjxPagodAt,3,NA
jXhANIKbm2,4,NA
1Y2Tsj8QZ6_,4,NA
rHYsAymV3yx,9,NA
QJ_gXcVcC9Q,7,NA
PxHhD6MJvNf,9,NA
mheDqmfcARO,9,NA
7yl_rwYaTI,3,NA
QJMxrwt6aL,2,NA
7kWrwFaa8,3,NA
R92c3VhQz,2,NA
E0xeSpwZP13,2,NA
X1_Xe_cA57,3,NA
XJZ2pPF6TL,4,NA
QkgnTPt6aI,3,NA
0g2atyWwwv,2,NA
7UeO5BMBfQ3,4,NA
kc51TSSdK0Y,4,NA
KDT5twnmR1t,7,NA
myuZ2V9C9m,4,NA
wdIZnmmpiB,5,NA
y_yxUyUJL4,4,NA
_py98gCHdu,2,NA
2S0rKeLEQl,5,NA
4BIMr6V0B8,4,NA
Nr6JJddTXy,5,NA
0z7ebFyqN2N,3,NA
oE3qiA1YS4,5,NA
Qkr_uSljx9W,2,NA
QzkbNZoD_,8,NA
aT2aUnIG9,5,NA
YYU_RIdY56,6,NA
DdPqptPBe,10,NA
k6nPp8TOI,8,NA
fL3U9kUCU,8,NA
n_hjMdCsG,3,NA
G8AegT9Fw,7,NA
2tOSri4to,5,NA
mRo1XoAA0O,8,NA
NidG7WDc43,8,NA
BcehlT1Dl,8,NA
YEhCFRygq,9,NA
zEH64veUj,9,NA
5WrriIeXl,7,NA
3HwQedULl,4,NA
BDX_J_1pj,8,NA
VYTkybpvx,3,NA
zOzNGcuZY,8,NA
IL52z5Y7E,9,NA
9SNVumNbr,2,NA
2WySNrXOU,10,NA
urJzyXn6R,8,NA
FGE0XvGSs,2,NA
Xyb7CLtp6U,12,NA
WLvvPj7NX,2,NA
wSXXzXr1ue5,3,NA
7JpZxBPbW3dg,1,NA
T4R4ObxYSJr,3,NA
dj30POw5b1J,3,NA
5f_m4JgMy,6,NA
7JgF7OKppI,5,NA
F3qHkT9QRC,2,NA
HkQvjLs1yj,7,NA
ecYfzOtOzJO,4,NA
wrfUGjRu4_m,4,NA
wAJ493fZ4f5,3,NA
Q1bd5VcirR,3,NA
SO3f7tFfKWv,3,NA
Qkl_g8OpTL,4,NA
mJz_eIuTpL,4,NA
Qybyg8_paU,4,NA
7kbgg8dTaU,4,NA
7JfVlLua6I,4,NA
Q1x4l8d66L,4,NA
myxrl8OpaI,4,NA
Q1MQlLOTTL,4,NA
7JxzxLdTa8,4,NA
QJ7x8d6aU,4,NA
pVGFKQjb4At,4,NA
8LnWPzoftW,2,NA
owjs9NrRLf,4,NA
K8o2jl2UT,7,NA
MsW0__Fqgu,3,NA
3JoHva4WOx0,4,NA
QJpqImgS0z,2,NA
5bVD3uXuphc,3,NA
FUbKKUH0ney,8,NA
yw0Ut5Yz_Wp,5,NA
PN7ga2kHp61,3,NA
k6es9zXMWdE,4,NA
09n5dq7jK4A,5,NA
RbPz1hNTb5Q,5,NA
92B0VwvU_s0,5,NA
RawZJjErs84,5,NA
0DVwbP1CK9T,5,NA
edvs53jqF_W,5,NA
T3tfVCTToME,5,NA
CdNMCSAM0nW,5,NA
VGjCPo_H1f6,5,NA
PyrBOyxABda,5,NA
5Nx4VTHbo92,5,NA
8Gx8v3q7oOp,5,NA
d6QCW99ExNm,3,NA
Sp4REESMWj4,2,NA
tPqTHDXYNVk,2,NA
MkwogYsk_T6,3,NA
52ANt7xzRDj,2,NA
pRe9yQTxF32,3,NA
gPDCzK8wowA,6,NA
ho_oSOHHuXE,3,NA
6MExTaktMEx,3,NA
F3ShJpk27dT,4,NA
y56H485yp5D,22,NA
SXxhmq8KKT5,3,NA
84YGhhqP6p6,3,NA
HyQz9G0oYaE,1,NA
zZDJQo_uVjd,7,NA
7ur8LWKKU,4,NA
QAVCf0RX41q,2,NA
aAEG9YunzU4,3,NA
2OYDt1U7R7g,3,NA
yT7hx2GhbxJ,8,NA
bbYYvbyQVhf,3,NA
FK8PtJAB_9z,3,NA
rG9ryskZeOz,9,NA
uavvq9FFaEK,6,NA
FMCJ0nOBEzy,3,NA
Qk4FzZVrBFG,3,NA
45aJ36qfpBr,3,NA
71aSvE5jHR,3,NA
XkSHerNqjHA,2,NA
718SxrN9jSC,2,NA
myNHlS49jBC,2,NA
DOcrt48zCoP,2,NA
DzFzCc9ycZY,3,NA
cWPwae3p3C9,3,NA
gPP7ZCJE2js,4,NA
Q57SYATfbwn,3,NA
yW7j_R3MSMc,3,NA
55EFZyJ4WsQ,5,NA
pNNDhOVxSqA,3,NA
Eyq2ScjbARN,3,NA
FwYdvJAgAVM,2,NA
jc6RWkpUBwM,3,NA
sagOjZOeZZX,3,NA
M0eEthu4FcP,6,NA
E9AztPsh1k1,3,NA
Xq4uKBc3mt1,3,NA
QkxfvWjTaL,2,NA
W5fQBtdPnnN,4,NA
mkV_f1ol5_,4,NA
XkruGyie9Z,4,NA
m1ufksx5W,4,NA
myeOG1jx9Z,4,NA
m1m_MJjlqZ,4,NA
myzuM1secb,4,NA
my_dGysx9Z,4,NA
ex9v8n9Q47N,4,NA
omAfpPSue4g,3,NA
UaKemwTwtbh,4,NA
QyW4tj_T6U,5,NA
XkrfPN5jBA,5,NA
QkT_gGVqsBA,2,NA
XyLQlWVcoSR,4,NA
Q1POe845oH0,19,NA
QJDXlWEqsrR,4,NA
XkHmxbN9iS0,4,NA
X1sXx_V9jH0,4,NA
7y4QlWV9oHR,4,NA
QkBUP4ciSA,6,NA
Xk2Xe_E5oHC,5,NA
mkKQlZNqoSA,4,NA
QklBME5jr0,5,NA
XyGbgvNqjr0,11,NA
mJeCCA_T6I,5,NA
X1RmgbVqjH0,2,NA
QJpQeWV5iBC,2,NA
Q1Omeb45sHC,4,NA
QJWNebV9iHR,2,NA
Q1yNg_EqjS0,2,NA
QkxEx_EqsrA,2,NA
Q19mlZN9irR,4,NA
Q1zRARuaTL,4,NA
7kZTRR_TaU,3,NA
dEwbAPO6o90,3,NA
mJw_UP7eB0f,2,NA
CoJuVByB2tr,3,NA
TsVaEXP00Bt,3,NA
fgDJT6DdsEO,3,NA
cnOb2yfDBmf,3,NA
myX250xnTW8,3,NA
b7tJqrqNyPa,3,NA
drm_qPWcrX5,3,NA
nznTKq4bKCD,3,NA
dxdZfNfGhvS,3,NA
Z6ukfgPc8pU,3,NA
SErqEJ7zjfA,3,NA
JDth3tCRT46,3,NA
jHnOnaEduD8,3,NA
g7NE3R7dsZ6,3,NA
HVAPUdumwva,3,NA
QJadQxHCf,3,NA
QJExhdQgH0f,3,NA
XyG6d7gBAz,3,NA
QJ__3dQgHRz,3,NA
7JDZ3dXgrRG,3,NA
XyWpuQlHCz,3,NA
71HTdmlBAz,3,NA
m1Ce2OQeHCM,3,NA
QyZZ3OXgrRf,3,NA
Xy7ehumgBRz,3,NA
X1jg2OQxB0M,3,NA
QyUbnO7lB0z,3,NA
Q1g_2OmlB0M,3,NA
7JfWnOQlB0f,3,NA
7kKx2OmeBRz,3,NA
Qkx6OXgS0G,3,NA
QJq_CuXlSRG,2,NA
QJ_WC_XgBAf,2,NA
XytZCumgHCG,2,NA
71AXCfeogcW,4,NA
7Xo4kdwo2GE,4,NA
QJylmeucC9X,2,NA
2cKFGYoBTt6,3,NA
oVoBCuGW2Rk,2,NA
rgzw9sZA0b_,8,NA
75YvowH7Ett,6,NA
OFFtnF36Twz,8,NA
G265ZshGXob,15,NA
O_veAVaj7FM,7,NA
sdkGqSvvYnT,5,NA
hBkr_3_KNGM,8,NA
TxNkDpy1c62,5,NA
m1MwRFYa6L,6,NA
HXdk2zZRgUn,3,NA
7TcJuEYR6hp,6,NA
9oMY0NAFtbC,4,NA
PZ2s9aMs9DT,2,NA
Zeg6TsyfFwC,4,NA
GeAmH5ujn2B,4,NA
8RqPxaAW_dq,2,NA
40QRcht6hhZ,3,NA
vrnq4yQ6mru,5,NA
z5EToBRboEC,3,NA
HcjTupOnWYV,3,NA
mJb4GemcRcX,5,NA
7yNV84cjHA,3,NA
7kgEUVcirR,3,NA
XkgVyDt6aU,2,NA
m1e7yPFpTU,17,NA
3YbSVLrGt9,17,NA
iMzGVbL6TH,2,NA
v_z47CQDXV,2,NA
myzi1ocTa8,3,NA
7JbijvY6pU,2,NA
myfiHDKpaU,4,NA
2JQQddC5f5A,5,NA
_p6C4qGBQ5X,5,NA
dqTDO8YW3j7,5,NA
hBwEp899vCA,5,NA
jE1_hJPHEQJ,5,NA
OMbmmxxUuVA,5,NA
sH6AK6X2gct,5,NA
eAphbTR7tVC,5,NA
3CkdMKbcHXW,5,NA
01CDg12jFaK,5,NA
0j1MSM_mOjH,5,NA
KJnGTMFx8pN,5,NA
ogbjosZQ4zy,5,NA
jykpc_ENtAk,5,NA
EY6ooNYARch,5,NA
ke7A2VuPVaO,5,NA
SHMyJqq74R9,5,NA
RuDcPzBQkq4,5,NA
SUQRUevvTjD,3,NA
K3J0_zfBrSv,3,NA
X76_kBxD4ms,3,NA
M93A9ZtaEgx,3,NA
TGZmXx7AgyZ,5,NA
He_p5EzVhWj,5,NA
SDnF0ChmDAm,3,NA
VKoQmNdHNNT,3,NA
HhvaZrDJa_b,5,NA
cCuPYkcGgvx,3,NA
zE_yaOYMR3V,5,NA
ENfPX9qmHvN,4,NA
bX44PtS8qAX,4,NA
G6fhAhmvFC9,5,NA
XJuzwrejlqZ,2,NA
wHAgADd4ou4,4,NA
g9c5aZ3snm5,3,NA
Xyrxufeie9Z,4,NA
HQ_m4_P2HpA,6,NA
aKp9sdRMkbr,4,NA
XkzooLKp6L,2,NA
5XW8TB1Ge,2,NA
hup76nFuE,2,NA
7wnHQpxWF8,2,NA
gW6BS3WqyuK,6,NA
Qy_Bu45jrR,2,NA
yTqqK13skx6,2,NA
X1TDPF6aL,2,NA
mJW1ocpaU,2,NA
Qkxwli5apU,5,NA
X1WlJjq6TU,2,NA
Qkg6PvFTa8,2,NA
7Jlweiu6TI,2,NA
Q1Jg2ydqCcm,5,NA
6g5cr7fgOBV,2,NA
XW2CGEobkrk,7,NA
QJWxkP7lS0z,12,NA
mkVld8XlBAf,7,NA
jb9BPd1R11G,5,NA
G3ck9z1u8EC,5,NA
XyZI_bsapL,2,NA
7yNJPmxrAG,6,NA
7yL_ZoTpI,2,NA
XyxeOLQeSRM,5,NA
Qk6JwQerCf,5,NA
m1MUdWjaaU,2,NA
myfkvXeHRf,5,NA
71vJw7gSRz,5,NA
CWMrYWhZAed,3,NA
zRnvtgEwohb,2,NA
Wd0m49JhxKk,3,NA
QJK50dT6U,3,NA
XJMO9C_paL,3,NA
cZnhS9sqXZS,14,NA
XyvOWjapI,3,NA
ZwvoF96xXQt,14,NA
7JJg_I7eBAM,5,NA
Q1WQXgtTpI,2,NA
rvUbFq6aAoA,3,NA
mke8O_iTaI,2,NA
myJeyD7erAG,5,NA
QkHuWs6TL,2,NA
X1ebDbopTI,2,NA
z9qPVoFsvvb,8,NA
71lHmeKpTI,11,NA
XykPXlS0f,7,NA
QJgyPQgHCG,4,NA
7Ju_bipaU,2,NA
Q1GluI7eHRf,3,NA
XkgKmeKa68,15,NA
Q1KQxF6TU,2,NA
71gIXeFa68,2,NA
Pp3YgUd1ej5,2,NA
BnVzxnuryOu,11,NA
XyZv6JFTaL,4,NA
QJgN7xFp6L,2,NA
XyxB_WoaTU,2,NA
7yFyD7gSCf,6,NA
X1s1PQeBCf,8,NA
79AhmfyUK7Q,4,NA
1YkaZZ_GcdM,11,NA
uC9XhACJhs9,9,NA
WpOXAecQqHZ,4,NA
wdrmBY2VBgm,3,NA
wug5VzFPfnD,3,NA
kCmzsvgWBXe,10,NA
mkmguLQgrCG,6,NA
eQE4vKR7M1D,6,NA
jWuvGGd_pca,9,NA
QJB0YY6aI,5,NA
XkZS0FYpaL,5,NA
XyxrAFtTaL,5,NA
XJlxCKKTaL,5,NA
QJ_RKF6aL,5,NA
XkWxRFYTaI,5,NA
QyZ70ttaaL,5,NA
QJN0KYTpI,5,NA
XkMXCFKaa8,5,NA
Qkf0KYTTL,5,NA
mJZzCttTTU,5,NA
mklf0Yta6U,5,NA
QyfzAYFa68,5,NA
QJg70KF66U,5,NA
QkQCYKa68,5,NA
7ybkAYt668,5,NA
QJxRKtap8,5,NA
7kfJAKFT68,5,NA
4wBiYVt7M8,5,NA
7JMEAFFTpU,5,NA
7a6th94Au6,5,NA
Qyg_RtFap8,5,NA
rOSguydegD,5,NA
URLNGmFnzJ,5,NA
PqFzKvwtA1X,3,NA
1W1_UAId1,3,NA
9uIlCyTWM,4,NA
qFVrFAJspPg,4,NA
Xkxq8ZsppI,2,NA
7yxGHPmlBCM,2,NA
7kxO_Pt66L,2,NA
71KuwFppL,3,NA
jBtD0YP_Eg,2,NA
YE_OLnYFOD,2,NA
j7FStXo6bAn,2,NA
NMXJjYrS44W,5,NA
AUnYQXV1Sc,2,NA
xvLymmS3Tm,2,NA
ERJhoAF9rU,2,NA
X1QCgsu668,5,NA
Qkybjd6TI,3,NA
oCrAo1ykgQZ,2,NA
e6v9spopu40,3,NA
QJaFxzV5orC,2,NA
m1RN_V5jSC,2,NA
DvkepsTn0MD,4,NA
71M71jqppU,16,NA
06qxf6gbx,2,NA
auI6YFX9X,8,NA
X1nxjZdqAcm,2,NA
mVoi7l2Fo,4,NA
gz2jINwBv,4,NA
n2IUDdQ4,2,NA
m1DlnbOq0q7,2,NA
XkSg2_Oq09X,2,NA
KogMUjqz44e,5,NA
O7EdfHjVPJ1,4,NA
e9RB0GN7Ajm,3,NA
Q1le88QxrCG,2,NA
QymgUU7eBRM,9,NA
m1Mg8IQgrAz,4,NA
stYi2fHyif,5,NA
M5D0bPQiTS,2,NA
kXh6tuTq418,4,NA
fXB8O461eR,4,NA
QQ_Xk7GHI,3,NA
7kZaJOc0cQ,5,NA
X0n0X9VkfK,2,NA
FIXjm6eGh,7,NA
FVskKbpWli,4,NA
Um5_FCdynq,3,NA
7yx72ItppU,6,NA
sUg2srmWumw,14,NA
ATomPysgP_V,4,NA
ZT4fyH_b1GC,2,NA
w4BeQYKeH,4,NA
ORAy_BuAZaa,15,NA
fQPmzEvpnuk,7,NA
K8v6jJWkmmC,3,NA
Xkx0yO5097,2,NA
7JLgx_5R97,3,NA
XJoqUXlrRf,2,NA
nnATukOR7pT,3,NA
dvTm3aU7ra8,3,NA
7x1OY2jA4d5,4,NA
bQNwW4OEaaZ,4,NA
mkM47g7qA9Q,3,NA
QJXN7eQ9097,6,NA
zmH5EYTgtnj,2,NA
8dcWbXj4Ye3,3,NA
7krDxfEcjr0,12,NA
Q1GKFbippI,1,NA
7yI_gOqRcQ,2,NA
71pflOV9srA,3,NA
a_R44v9meP8,5,NA
A7XP_C4AEg1,7,NA
sjUbucXgRMD,4,NA
R3rrejd0VO1,3,NA
mJrblO9Cqm,2,NA
rOKeJxfuBdj,6,NA
6p4U8UjDUaR,2,NA
4KdYJqwsDqC,8,NA
XyDWxuqCcm,2,NA
QyBxGExsxqb,3,NA
mJIxMNesgq_,3,NA
z3jbnCdyaqE,11,NA
qdudSkaMuEC,3,NA
eFWqzzPTGdp,3,NA
dAHX7aJ7SN4,10,NA
XygP5WjpaL,3,NA
7ylsSPKaTU,4,NA
mkbKrvFa68,4,NA
myzkI_sa6I,6,NA
6uM8_QuYD,3,NA
CHASjVD9a_m,5,NA
xAOeNBzoz0P,12,NA
OZ_DsGhUu,4,NA
UsJr17nZfu0,12,NA
6Y_YYWS0UrQ,12,NA
MFeQxC6oOKr,5,NA
XkJeIuXxSRM,5,NA
bZbmpAjwmVY,3,NA
29xQzNtbBa0,6,NA
sYAPOwFNmwZ,3,NA
XkYlXeOcAc7,2,NA
ABDqHbBxfkm,4,NA
HuJtlGJ_6y,4,NA
XkZglx_50cQ,4,NA
gQDSMhzxy91,4,NA
x_1XCco4ukV,3,NA
7JgUbPKaTL,3,NA
BiKcOrK8D,2,NA
TYVZ9tKg4d7,4,NA
m1tx2b_q0cX,2,NA
m1WVIE5jrC,3,NA
m1WDgPEqorR,5,NA
my9D8EqiSA,2,NA
XkiwUVcsSC,2,NA
PnF_jqKAMJZ,3,NA
NzWmoXqDRfN,4,NA
mk8GExjgcb,4,NA
9wc2JQP0m3v,4,NA
7pOZJyz39K4,3,NA
m1fLbPFTp8,3,NA
NuUP2fYkpe_,4,NA
_EIriDGzT,3,NA
2SjPJsIrV,3,NA
QegWMe8Z8,3,NA
7Hu0vaEJB,3,NA
nDHaZy_jwhJ,3,NA
7J9IQxH0G,6,NA
zmKPERYYjZN,8,NA
6pX7eE0XAPt,29,NA
2dSM_RfktaJ,29,NA
NgMmTcX7z_u,3,NA
_eP9U0KZgSY,4,NA
LeRlbpXlbB,6,NA
PES1m_Y0YhB,34,NA
mkGbfPFaaI,2,NA
vsWPCjtPs,3,NA
eknehnNAX,3,NA
7kfZutVqAq7,4,NA
XJKtE9A5X,7,NA
mk_IrvFTaI,2,NA
tDX5UbV39GP,3,NA
dPjApJkRUhM,2,NA
wxtDPJYcMXy,3,NA
K1tnMZ3TkPH,3,NA
mygo0dF6aL,3,NA
GFmzgWe_Z,4,NA
Qyf68KYp68,2,NA
ZQtXtrm65A3,4,NA
1KfH37TeOEQ,4,NA
mJSdL4csHR,3,NA
eANScFNmnJ0,7,NA
7guRAHvRZue,3,NA
sbd6oQOUe4O,2,NA
VZcXowxnW,2,NA
_UG1hPqfGZB,2,NA
Ow4NAC675NY,3,NA
eKq2zD224_y,8,NA
qJT9FiUpE,4,NA
4A40xAXofgT,4,NA
QkzZ_KFTTI,2,NA
YhEsXGAFxuA,2,NA
7JeZbYt6T8,4,NA
DuUe_P4fOP_,6,NA
pCy89AmpPbW,4,NA
my7WKKa6I,2,NA
QklQZYtapI,2,NA
tezrpDzbsTX,3,NA
e8iVQ_Q3zt,3,NA
DvT3wq880TP,3,NA
8_inEHY2si,3,NA
u9KC4zUnP_B,3,NA
okX7Q3JEdHj,3,NA
GotDhuirY,2,NA
XylwIYFppU,2,NA
QksmyFppU,4,NA
TAKpIySPxq,5,NA
71L_tFaTI,2,NA
NjoDV_jSpvE,16,NA
k9CQzCnhhtD,8,NA
mJxBWO505m,3,NA
7kQHWd5CqX,4,NA
7kSgEZu5R9Q,16,NA
m1ugNWOc09Q,3,NA
7yVHZ_9Rc7,3,NA
71TabxB8TY0,3,NA
sf6SZd4ZQXB,2,NA
8hmz5HMtnhs,3,NA
RNQOAcCR3g3,2,NA
mJiLFKp6I,2,NA
F7eAh9djUwZ,4,NA
AzRCmxRRF9E,2,NA
dzAFbgk8e,3,NA
Q1gyvJF668,2,NA
QJgvkFp6L,2,NA
7kMZByKTaI,2,NA
crZrW6K9B6O,5,NA
M8GuU0jFjXR,4,NA
qZZZkA2wz8u,2,NA
71bMZeXqRqX,2,NA
RN7U7gnDaOj,4,NA
mJwMWg79Aq7,3,NA
mk_Mblm5CqX,3,NA
0ydJ4POjs6q,3,NA
mZ6zuZDkrF7,2,NA
bvBknAT0WYz,8,NA
QyNMWgQcCqX,3,NA
7kXfWl7cC9m,3,NA
XJBf_x75Rqm,3,NA
J1l_9vL_t,4,NA
QkcMbe790cQ,3,NA
mk8f_emqCcm,3,NA
71B7Zem5R9X,12,NA
m1tGZxQcCcQ,3,NA
7yLQWeXcR57,2,NA
l2JGFWE5YT,4,NA
esP1p9LiI,3,NA
Hu98QVfsdGo,2,NA
aSMAnaXWqAT,4,NA
XyivGVqjSR,8,NA
mkIsfE9iBC,8,NA
7JPleuQgrRG,3,NA
s0BeAp0ag6D,2,NA
b60JjgGtNba,7,NA
mJ2E_E5srR,3,NA
m12wGE5oHR,8,NA
7yo4dVqoS0,2,NA
71Twf4cjSC,8,NA
Qk1_xfNcjHA,4,NA
zUQ96u1rhRy,3,NA
thIioEV_gR,3,NA
pNK5ryIGQ4,3,NA
kKnCLMWWC,2,NA
b2PA_aCm4Zj,4,NA
zbqOME7HhzD,2,NA
wXPj55JXVXh,2,NA
QyW3ItFpp8,2,NA
598O1hyAH4_,4,NA
B__zd9A_XNB,3,NA
a3A0WHQVD4n,3,NA
AeTOh1ke1y_,4,NA
5oOg1N90dRH,2,NA
mjJqoX0R2K_,2,NA
9nBoOemn2fC,2,NA
sN5EBNQub_c,2,NA
c46GVmZ1AAg,3,NA
7qjRcb486M4,2,NA
G9MhOS68Vgk,3,NA
3E_baaln1,4,NA
Q1MU7JKppU,2,NA
mJfKgbV9srC,4,NA
XkCDzNqorC,8,NA
7JBGuE5oHC,3,NA
7JYKlL4qorA,6,NA
myDHgwVqorC,3,NA
mkl7N9oHA,6,NA
5uwCA1kFW8p,2,NA
QJUZpLQeB0z,2,NA
m7uRp_4PM0y,2,NA
UDQRmzJuYdP,5,NA
DHxZex3R08V,3,NA
V1fFcdWupor,2,NA
yoTW1ktvr49,15,NA
7yeMWFtp68,2,NA
m29r12bvYcV,2,NA
4vVD2qbS6U8,3,NA
XkGpfJKppL,3,NA
mylM51Faa8,3,NA
MYYZeRtuFUo,3,NA
51j_Vux1KU2,2,NA
KfHnA_24m2S,2,NA
SXtpNtJQFAk,10,NA
7yzagtY6p8,2,NA
ahvgyoSv4_h,2,NA
JZkEERDHEvm,3,NA
_spstxbrVuE,2,NA
aETOQdvRc8w,4,NA
AmEXGQGEWWG,3,NA
RyHoUR2dPzQ,3,NA
PO8oScOFbst,4,NA
ogAuBZuvMDu,2,NA
BNO1hdnh530,2,NA
mkxZ3hkigcZ,2,NA
ETsGbeC6EmY,2,NA
CPPztx30UO1,12,NA
uZ76p7XA6_s,3,NA
XJgxQkFpaU,3,NA
qb3DmTpSkQJ,2,NA
TtAoDR_EZFO,3,NA
B2xJPNgx6G8,2,NA
sBA99Q2dasw,13,NA
JwfUJxm1f,4,NA
Xyyz1K66U,3,NA
NryEYMkxi,2,NA
mJfZdXxBRG,2,NA
7YXEhCdRxQh,16,NA
w_NnO2U_UOe,5,NA
t0kDg2E_Ag9,6,NA
5Qp2zP0CSN4,4,NA
u0XORyA9Kyp,3,NA
1f6FUH2HY9w,2,NA
yOCOaPd9H,3,NA
Ja0UbRnYZmv,3,NA
XJgsvtF6T8,3,NA
TBvh04BUXNK,2,NA
tNe5cU7nYyo,4,NA
PkyEQGRJVf5,3,NA
2WycXygXjTB,2,NA
XkKZru7gB0f,4,NA
mkZgae_9A5Q,2,NA
6XrFYeknFMA,5,NA
yM1Y1gWAo8A,2,NA
ar5uPtZjffM,6,NA
myYe_NqsBA,2,NA
xQ7oKFVzszj,2,NA
Xjz5UJ6gQZd,3,NA
A0X_CAkXC7g,6,NA
VhS9DTU5BMq,3,NA
r_CARqBcP9J,2,NA
OuzHjxY7aA0,4,NA
QJxzbxX9A9Q,2,NA
j5qK1eYTZPp,2,NA
B0ztKJA6Tqn,6,NA
um9APOw6C2v,2,NA
kOjbApJEeFe,3,NA
XJyzWxm5A5m,2,NA
BuReOR1ZcSG,4,NA
mylbvyKp6L,2,NA
7kl9UJKaaU,5,NA
XJb_kYTTL,3,NA
myetL1tpp8,4,NA
7yW8DkYTT8,2,NA
mkHDJtTaI,2,NA
PQS3n2nKjA,2,NA
XkQvytTTL,2,NA
mke7PJt6TI,2,NA
X1eaUkYT6U,5,NA
7kL81K66U,4,NA
lv4FHS2CC,6,NA
X1GWvJt6TU,2,NA
X19wJKaaL,4,NA
mJiw1FaTU,6,NA
QkbqvJYa6I,5,NA
X1fv81Ya6U,5,NA
m1ldUktTpL,3,NA
iTktCcGvG9,2,NA
7k6P1taTU,3,NA
7J_xO1ta68,3,NA
Q1z_LyKpT8,4,NA
mkFP1YaT8,2,NA
mJxkOkYTT8,15,NA
XylRv1FTTL,4,NA
7ybEwJKp6L,4,NA
7kbUUytaTL,6,NA
Cqc1c1FHbA,5,NA
QyZiDJYap8,4,NA
myr81YT68,3,NA
mJbSLktTT8,7,NA
7kzXdkFppL,4,NA
XkZzO1Ka6L,3,NA
HsL5ZJaPd7,3,NA
XyG_JYpa8,3,NA
7yZpv1KTaI,5,NA
7Jb_dyYaa8,4,NA
icdrl5QsC_,3,NA
YKpax73MqPH,5,NA
7OGhnZOsOm0,4,NA
3qWSHk7uBk9,3,NA
BWmOWaFtaxj,3,NA
7kW7bFKp6I,2,NA
8ESE3CN61Sr,3,NA
Qkh8yYa6I,4,NA
xsc_0vv9Q3E,26,NA
TQUkpMgtxeT,6,NA
7kZbgktpaI,7,NA
7JMVJtKapU,2,NA
Acx9GeH99h3,2,NA
X1abxdVqjHR,2,NA
