proliferating stromal cell	CL:4047001
proliferating type EC enteroendocrine cell	CL:4047004
promegacaryocyte	CL:0000553
promegakaryocyte	CL:0000553
pronephric glomerular visceral epithelial cell	CL:4030008
pronephric nephron tubule epithelial cell	CL:1000090
pronephric podocyte	CL:4030008
proprioceptive neuron	CL:1001451
prostate club cell	CL:4032000
prostate epithelial cell	CL:0002231
prostate gland microvascular endothelial cell	CL:2000059
prostate neuroendocrine cell	CL:0017002
prostate stem cell	CL:0002339
prostate stromal cell	CL:0002622
protein secreting cell	CL:0000154
protoplasmic astrocyte	CL:4042007
protoplast	CL:0000371
pseudounipolar neuron	CL:0000105
pulmonary alveolar epithelial cell	CL:0000322
pulmonary alveolar type 1 cell	CL:0002062
pulmonary alveolar type 2 cell	CL:0002063
pulmonary alveolar type I cell	CL:0002062
pulmonary artery endothelial cell	CL:1001568
pulmonary brush cell	CL:0002075
pulmonary capillary endothelial cell	CL:4028001
pulmonary interstitial fibroblast	CL:0002241
pulmonary ionocyte	CL:0017000
pulmonary myofibroblast	CL:0002241
pulmonary neuroendocrine cell	CL:1000223
pulmonary pericyte	CL:0009089
pulmonary septal cell	CL:0002241
pulmonary vessel endothelial cell	CL:1001567
pvalb GABAergic cortical interneuron	CL:4023018
pyknotic eto enrythroblast	CL:0000552
pyloric gastric gland goblet cell	CL:1000323
pyramidal cell	CL:0000598
pyramidal cell of Betz	CL:0008049
pyramidal neuron	CL:0000598
pyramidal tract (PT) neuron	CL:4023041
pyrenocyte	CL:0002358
quiescent skeletal muscle satellite cell	CL:0008012
radial glial cell	CL:0000681
raphe nuclei neuron	CL:0002610
rearranging double negative thymocyte (Homo sapiens)	CL:0009083
receptor cell	CL:0000197
rectal glandular cell	CL:1001595
rectum glandular cell	CL:1001595
rectum glandular cells	CL:1001595
recurving diffuse amacrine cell	CL:0004231
red blood cell	CL:0000232
red muscle cell	CL:0002210
red muscle fiber	CL:0002210
red sensitive photoreceptor cell	CL:0000497
reelin GABAergic cortical interneuron	CL:4032001
regular atrial cardiac muscle fiber	CL:0002129
regular atrial cardiac myocyte	CL:0002129
regular cardiac muscle cell	CL:0002098
regular cardiac muscle cell of atrium	CL:0002129
regular cardiac muscle cell of ventricle	CL:0002131
regular cardiac muscle fiber	CL:0002098
regular cardiac myocyte	CL:0002098
regular interatrial cardiac myocyte	CL:0002130
regular interventricular cardiac myocyte	CL:0002100
regular ventricular cardiac muscle fiber	CL:0002131
regular ventricular cardiac myocyte	CL:0002131
renal alpha-intercalated cell	CL:0005011
renal beta-intercalated cell	CL:0002201
renal cortical epithelial cell	CL:0002584
renal cortical fibroblast	CL:4030025
renal filtration cell	CL:0002522
renal intercalated cell	CL:0005010
renal interstitial pericyte	CL:1001318
renal medullary fibroblast	CL:4030022
renal podocyte	CL:0000653
renal principal cell	CL:0005009
renin secreting cell	CL:0000648
respiratory basal cell	CL:0002633
respiratory enterochromaffin cell	CL:0002066
respiratory epithelial cell	CL:0002368
respiratory goblet cell	CL:0002370
respiratory hillock cell	CL:4030023
respiratory mucosa goblet cells	CL:0002370
respiratory parabasal cell	CL:4033048
respiratory suprabasal cell	CL:4033048
respiratory suprabasal progenitor cell	CL:4033048
resting histiocyte	CL:0000864
reticular cell	CL:0000432
reticular cell of splenic cord	CL:1000489
reticulospinal neuron	CL:4023107
reticulum cell	CL:0000432
retina horizontal cell	CL:0000745
retinal astrocyte	CL:4033015
retinal astroglia	CL:4033015
retinal bipolar neuron	CL:0000748
retinal blood vessel endothelial cell	CL:0002585
retinal cell	CL:0009004
retinal cone cell	CL:0000573
retinal ganglion D cell	CL:0003001
retinal ganglion cell	CL:0000740
retinal ganglion cell A	CL:0004117
retinal ganglion cell A1	CL:0004120
retinal ganglion cell A2	CL:0004138
retinal ganglion cell A2 inner	CL:0004137
retinal ganglion cell A2 outer	CL:0004139
retinal ganglion cell B	CL:0004115
retinal ganglion cell B1	CL:0004119
retinal ganglion cell B2	CL:0004121
retinal ganglion cell B3	CL:0004183
retinal ganglion cell B3 inner	CL:0003018
retinal ganglion cell B3 outer	CL:0003017
retinal ganglion cell B4	CL:0004119
retinal ganglion cell C	CL:0004116
retinal ganglion cell C inner	CL:0003024
retinal ganglion cell C outer	CL:0003020
retinal ganglion cell C1	CL:0004124
retinal ganglion cell C2 inner	CL:0004125
retinal ganglion cell C2 outer	CL:0004126
retinal ganglion cell C3	CL:0003025
retinal ganglion cell C4	CL:0003021
retinal ganglion cell C5	CL:0003022
retinal ganglion cell C6	CL:0003023
retinal ganglion cell D1	CL:0003026
retinal ganglion cell D2	CL:0003027
retinal melanocyte	CL:0002485
retinal pigment epithelial cell	CL:0002586
retinal progenitor cell	CL:0002672
retinal rod cell	CL:0000604
retinal stem cell	CL:4023129
retinoblast	CL:4023129
retrotrapezoid nucleus neuron	CL:1000001
rln GABAergic cortical interneuron	CL:4032001
rod	CL:0000604
rod bipolar cell	CL:0000751
rod bipolar cell	CL:0008027
rod cell of Corti	CL:1000191
rosehip neuron	CL:0008032
rostral periventricular region of the third ventricle KNDy neuron	CL:4023128
round spermatid	CL:4030036
salivary gland cell	CL:0009005
salivary gland glandular cell	CL:1001596
salivary gland glandular cells	CL:1001596
salivary intercalated duct cells	CL:4052048
satellite cell	CL:0000514
satellite oligodendrocyte	CL:0000516
sbRGC	CL:4033053
scleral cell	CL:0000347
scleroblast	CL:0007001
scolopale cell	CL:0000382
scolopidial ligament cell	CL:0000407
scolopidial sheath cell	CL:0000382
scotopic photoreceptor cell	CL:0000489
sdΜΦ	CL:0000879
seam cell	CL:0000419
sebaceous gland cell	CL:2000021
sebaceous gland of wolff	CL:1000391
sebocyte	CL:0000317
sebum secreting cell	CL:0000317
second polar body	CL:0002093
secondary crest myofibroblast	CL:4033016
secondary follicular cell of ovary	CL:0002176
secondary lens fiber	CL:0002225
secondary lens fibre	CL:0002225
secondary lymphoid organ macrophage	CL:0000867
secondary motor neuron	CL:0000536
secondary neuron	CL:0000535
secondary oocyte	CL:0000655
secondary polar body	CL:0002093
secondary spermatocyte	CL:0000657
secondary trophoblast giant cell	CL:0002498
secondary-crest myofibroblast	CL:4033016
secretin stimulating hormone secreting cell	CL:0000480
secretory cell	CL:0000151
seminal vesicle glandular cell	CL:1001597
seminal vesicle glandular cells	CL:1001597
seminiferous tubule epithelial cell	CL:0002625
sensory epithelial cell	CL:0000098
sensory hair cell	CL:0000855
sensory neuron	CL:0000101
sensory neuron of dorsal root ganglion	CL:1001451
sensory neuron of spinal nerve	CL:0009000
sensory processing neuron	CL:0000379
sensory receptor cell	CL:0000197
seromucus secreting cell	CL:0000159
serotinergic neuron	CL:0000850
serotonergic neuron	CL:0000850
serotonin secreting cell	CL:0000458
serous cell	CL:0000313
serous cell of epithelium of bronchus	CL:1000331
serous cell of epithelium of lobular bronchiole	CL:1000333
serous cell of epithelium of terminal bronchiole	CL:1000332
serous cell of epithelium of trachea	CL:1000330
serous cell of tracheobronchial tree	CL:0019001
serous secreting cell	CL:0000313
serous secreting cell of bronchus submucosal gland	CL:4033005
sexual spore	CL:0000596
sheath cell	CL:0000367
sheath cell	CL:0000618
sheath cell of carotid body	CL:0002081
short wavelength sensitive cone	CL:0003050
short- (S) wavelength-sensitive cone	CL:0003050
short-wavelength sensitive cone	CL:0003050
short-wavelength-sensitive (S) cone	CL:0003050
simple columnar epithelial cell	CL:0000146
single fate stem cell	CL:0000035
single nucleate cell	CL:0000226
sinoatrial node cell	CL:1000409
sinoatrial node myocyte	CL:1000409
sinuatrial node myocyte	CL:1000409
skeletal muscle cell	CL:0000188
skeletal muscle fiber	CL:0008002
skeletal muscle fibroblast	CL:0011027
skeletal muscle myoblast	CL:0000515
skeletal muscle satellite cell	CL:0000594
skeletal muscle satellite myogenic cell	CL:0008020
skeletal muscle satellite stem cell	CL:0008011
skeletal muscle tissue of pectoralis major striated muscle cell	CL:2000077
skeletal myoblast	CL:0000515
skeletogenic cell	CL:0007001
skeleton muscle fibroblast	CL:0011027
skin fibroblast	CL:0002620
skin melanocyte	CL:1000458
skin of scalp fibroblast	CL:4006001
slow muscle cell	CL:0000189
slow muscle fiber	CL:0000189
slow muscle myoblast	CL:0000857
slow twitch fiber	CL:0002211
slow twitch muscle cell	CL:0002211
slow twitch muscle fiber	CL:0002211
slow-twitch muscle fiber	CL:0002211
slowly adapting mechanoreceptor cell	CL:0000544
small alveolar cells	CL:0002062
small basket cell	CL:4023090
small bile duct cholangiocyte	CL:0002538
small bistratified cell	CL:4033053
small bistratified cell, blue-ON/yellow-OFF ganglion cell	CL:4033053
small bistratified retinal ganglion cell	CL:4033053
small bowel glandular cell	CL:1001598
small intestinal glandular cell	CL:1001598
small intestinal goblet cell	CL:1000495
small intestine BEST4+ enterocyte	CL:4047051
small intestine D-cell	CL:0002266
small intestine Peyer's patch lymphocyte	CL:0009014
small intestine delta cell	CL:0002266
small intestine enteroendocrine cell	CL:0009006
small intestine glandular cell	CL:1001598
small intestine glandular cells	CL:1001598
small intestine goblet cell	CL:1000495
small intestine lamina propria lymphocyte	CL:0009044
small intestine lamina propria resident macrophage	CL:0009007
small intestine transit amplifying cell	CL:0009012
small luteal cell	CL:0000590
small lutein cell	CL:0000590
smooth muscle cell	CL:0000192
smooth muscle cell derived foam cell	CL:0000892
smooth muscle cell neural crest derived	CL:0000027
smooth muscle cell of anorectum	CL:0009052
smooth muscle cell of bladder	CL:0002597
smooth muscle cell of blood vessel	CL:0019018
smooth muscle cell of cecum	CL:1000281
smooth muscle cell of ciliary body	CL:1000443
smooth muscle cell of colon	CL:1000280
smooth muscle cell of high endothelial venule of lymph node	CL:0009049
smooth muscle cell of large intestine	CL:1000279
smooth muscle cell of large intestine smooth muscle circular layer	CL:4033011
smooth muscle cell of large intestine smooth muscle longitudinal layer	CL:4033012
smooth muscle cell of lymphatic vessel	CL:0019017
smooth muscle cell of placenta	CL:0009093
smooth muscle cell of prostate	CL:1000487
smooth muscle cell of rectum	CL:1000286
smooth muscle cell of sigmoid colon	CL:1000285
smooth muscle cell of small intestine	CL:1000275
smooth muscle cell of sphincter of pupil	CL:0002243
smooth muscle cell of taenia coli	CL:4033004
smooth muscle cell of the brachiocephalic vasculature	CL:0002589
smooth muscle cell of the brain vasculature	CL:0002590
smooth muscle cell of the carotid artery	CL:0002596
smooth muscle cell of the coronary artery	CL:0002592
smooth muscle cell of the esophagus	CL:0002599
smooth muscle cell of the internal thoracic artery	CL:0002593
smooth muscle cell of the pulmonary artery	CL:0002591
smooth muscle cell of the subclavian artery	CL:0002595
smooth muscle cell of the umbilical artery	CL:0002594
smooth muscle cell of the umbilical vein	CL:0002588
smooth muscle cell of trachea	CL:0002600
smooth muscle cell of tracheobronchial tree	CL:0019019
smooth muscle fiber	CL:0000192
smooth muscle fiber of ascending colon	CL:1000282
smooth muscle fiber of cecum	CL:1000281
smooth muscle fiber of descending colon	CL:1000284
smooth muscle fiber of duodenum	CL:1000276
smooth muscle fiber of ileum	CL:1000278
smooth muscle fiber of jejunum	CL:1000277
smooth muscle fiber of prostate	CL:1000487
smooth muscle fiber of rectum	CL:1000286
smooth muscle fiber of sphincter of pupil	CL:0002243
smooth muscle fiber of transverse colon	CL:1000283
smooth muscle fibre of sphincter of pupil	CL:0002243
smooth muscle myoblast	CL:0000514
sncg GABAergic cortical interneuron	CL:4023015
socket cell	CL:0000389
solitary intestinal lymphoid tissue fibroblastic reticular cell	CL:4052004
somatic motor neuron	CL:0005024
somatic muscle cell	CL:0008004
somatic muscle myoblast	CL:0008018
somatic muscle myotube	CL:0008003
somatic nurse-like cell	CL:4029003
somatic stem cell	CL:0000723
somatocrinin secreting cell	CL:0002373
somatomotor neuron	CL:0005024
somatosensory neuron	CL:4023168
somatostatin secreting cell	CL:0000172
somatostatin-expressing inhibitory interneuron	CL:4023017
somatostatin-secreting pancreatic cell	CL:0000173
somatotrope	CL:0002312
somatotroph	CL:0002312
somatotrophin secreting cell	CL:0000295
somatotropic cell	CL:0002312
somatotropin secreting cell	CL:0000295
somatrophic cell	CL:0002312
somitic mesoderm cell	CL:0011007
special visceral motor neuron	CL:0005023
specialized cardiac myocyte	CL:0002086
specified double negative thymocyte (Homo sapiens)	CL:0009081
sperm	CL:0000019
sperm cell	CL:0000019
spermatid	CL:0000018
spermatocyte	CL:0000017
spermatogonial cell	CL:0000020
spermatogonium	CL:0000020
spermatozoid	CL:0000019
spermatozoon	CL:0000019
sphaeroplast	CL:0000524
spherical bushy cell	CL:4023163
spheroplast	CL:0000524
sphincter associated smooth muscle cell	CL:0000358
spider amacrine cell	CL:0004225
spiderweb cell	CL:0000693
spinal accessory motor neuron	CL:0000741
spinal cord interneuron	CL:0005000
spinal cord medial motor column neuron	CL:2000024
spinal cord motor neuron	CL:0011001
spinal cord oligodendrocyte	CL:2000025
spinal cord radial glial cell	CL:1000073
spinal cord ventral column interneuron	CL:2000023
spinal interneuron synapsing Betz cell	CL:4023053
spinal sensory neuron	CL:0009000
spindle shaped mTEC	CL:0002300
spindle shaped medullary thymic epithelial cell	CL:0002300
spiny VIP neuron	CL:4042014
spiral ganglion neuron	CL:0011113
splanchnic mesodermal cell	CL:0017001
splenic endothelial cell	CL:2000053
splenic fibroblast	CL:2000051
splenic macrophage	CL:0000871
splenocyte	CL:2000074
spongioblast	CL:0000339
spongiotrophoblast	CL:0002499
spongiotrophoblast cell	CL:0002499
squamous GC	CL:4033083
squamous alveolar cell	CL:0002062
squamous alveolar lining cell	CL:0002062
squamous cell of ectocervix	CL:0002244
squamous cell of epidermis	CL:0002190
squamous endothelial cell	CL:0002653
squamous endothelial cell of venule	CL:0008040
squamous epithelial cell	CL:0000076
squamous granulosa cell	CL:4033083
squamous mesothelial cell of dura mater	CL:1000298
sst GABAergic cortical interneuron	CL:4023017
sst chodl GABAergic cortical interneuron	CL:4023121
stalk cell	CL:0000674
stalk follicle cell	CL:0000674
starburst amacrine cell	CL:0004232
static beta motor neuron	CL:4023001
static gamma motor neuron	CL:4023021
static nuclear bag fiber	CL:4023006
stave cell	CL:0002651
stellate L6 IT MOp (Mus musculus)	CL:4023080
stellate L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mmus)	CL:4023080
stellate interneuron	CL:0000691
stellate neuron	CL:0000122
stellate pyramidal neuron	CL:4023093
stem Leydig cell	CL:0009091
stem cell	CL:0000034
stem cell of epidermis	CL:1000428
stem cell of gastric gland	CL:0002183
stem cell of intestinal crypt of Lieberkuhn	CL:0002250
stem cell of intestinal crypt of Lieberkuhn of appendix	CL:0009028
stem cell of intestinal crypt of Lieberkuhn of appendix vermiformis	CL:0009028
stem cell of large intestine crypt of Lieberkuhn	CL:0009016
stem cell of small intestine crypt of Lieberkuhn	CL:0009017
stem cells, mesenchymal	CL:0000134
steroid hormone secreting cell	CL:0000174
stomach D-cell	CL:0002267
stomach delta cell	CL:0002267
stomach enteroendocrine cell	CL:1001517
stomach neuroendocrine cell	CL:1000222
storage cell	CL:0000629
stratified cuboidal epithelial cell	CL:0000241
stratified epithelial cell	CL:0000079
stratified epithelial stem cell	CL:0000357
stratified keratinized epithelial stem cell	CL:1000083
stratified non keratinized epithelial stem cell	CL:1000085
stratified squamous epithelial cell	CL:0000240
stratified squamous epithelial cell of anal canal	CL:0009066
stratum granulosum cell	CL:0000712
stretch cell	CL:0002085
stretch receptor cell	CL:1000082
strial basal cell	CL:0002493
strial intermediate cell	CL:0002486
strial marginal cell	CL:0002492
striatal PTHLH MOXD1 expressing interneuron	CL:4042024
striatal medium spiny neuron	CL:1001474
striatal pthlh-expressing interneuron	CL:4042023
striated cell of salivary gland	CL:4052049
striated muscle cell	CL:0000737
striated visceral muscle cell	CL:0008008
striatum neuron	CL:0002613
striosomal D1 medium spiny neuron	CL:4030048
striosomal D2 medium spiny neuron	CL:4030049
striosome D1 medium spiny neuron	CL:4030048
striosome D1-MSN	CL:4030048
striosome D2 medium spiny neuron	CL:4030049
striosome D2-MSN	CL:4030049
stromal cell	CL:0000499
stromal cell of anorectum lamina propria	CL:0009053
stromal cell of appendix lamina propria	CL:0009035
stromal cell of bone marrow	CL:0010001
stromal cell of colon lamina propria	CL:0009040
stromal cell of endometrium	CL:0002255
stromal cell of lamina propria of appendix vermiformis	CL:0009035
stromal cell of lamina propria of colon	CL:0009040
stromal cell of lamina propria of large intestine	CL:0009021
stromal cell of lamina propria of small intestine	CL:0009022
stromal cell of lamina propria of vermiform appendix	CL:0009035
stromal cell of ovarian cortex	CL:0002133
stromal cell of ovarian medulla	CL:0002134
stromal cell of ovary	CL:0002132
stromal cell of pancreas	CL:0002574
stromal cell of thymus	CL:4030001
stromal choroid plexus macrophage	CL:4042005
stromal cpMΦ	CL:4042005
structural cell	CL:0000293
stuff accumulating cell	CL:0000325
subcapsular thymic epithelial cell	CL:0002294
subcapsular thymic epithelial cell	CL:0009077
subcutaneous adipocyte	CL:0002521
subcutaneous fat cell	CL:0002521
subcutaneous preadipocyte	CL:0002583
subdural leptomeningeal macrophage	CL:0000879
subdural meningeal macrophage	CL:0000879
subepithelial intestinal fibroblast	CL:4052007
subpial interlaminar astrocyte	CL:4042011
substance P secreting cell	CL:0000505
substantia nigra dopaminergic neuron	CL:4042025
superficial VIP-positive spiny neuron	CL:4042014
superficial cell of urothelium	CL:4030056
superficial external epithelial cell of tympanic membrane	CL:0002161
support cell	CL:0000378
support cell	CL:0000619
supporting cell	CL:0000378
supporting cell	CL:0000619
supporting cell	CL:0000630
supporting cell of carotid body	CL:0002256
supporting cell of cochlea	CL:0002315
supporting cell of olfactory epithelium	CL:0000853
supporting cell of vestibular epithelium	CL:0002316
supportive cell	CL:0000630
suprabasal keratinocyte	CL:4033013
suprarenal gland glandular cell	CL:1001601
surface ectoderm cell	CL:0000114
surface ectodermal cell	CL:0000114
surface mucosal cell of stomach	CL:0002182
surfactant secreting cell	CL:0000157
sustentacular cell	CL:0000703
sustentaculocyte of olfactory epithelium	CL:0000853
sweat secreting cell	CL:0000318
sympathetic cholinergic neuron	CL:3000003
sympathetic neuron	CL:0011103
sympathetic noradrenergic neuron	CL:3000002
syncytial cell	CL:4052002
syncytial epithelial cell	CL:0000420
syncytial giant cell	CL:0000647
syncytial trophoblast cell	CL:0000525
syncytiotrophoblast cell	CL:0000525
syncytiotrophoblastic cell	CL:0000525
syncytium	CL:4052002
synovial cell	CL:0000214
synovial fibroblast	CL:0002301
synoviocyte	CL:0000214
syntrophoblast cell	CL:0000525
tSC	CL:0000692
tanycyte	CL:0002085
taste bud cell	CL:0000209
taste receptor cell	CL:0000209
taste receptor cell of tongue	CL:4033049
tear secreting cell	CL:0000315
tears secreting cell	CL:0000315
telocyte	CL:0017004
teloglia	CL:0000692
tendon cell	CL:0000388
tenocyte	CL:0000388
terminal Schwann cell	CL:0000692
terminally differentiated odontoblast	CL:0007013
terminally differentiated osteoblast	CL:0001039
testis primordial germ cell	CL:0002238
testosterone secreting cell	CL:0000177
tether cell	CL:0002450
thalamic excitatory neuron	CL:4023068
theca cell	CL:0000503
theca lutein cell	CL:0000590
thecogen cell	CL:0000380
thermoreceptor cell	CL:0000205
thick-tufted layer 5 (TTL5) pyramidal neuron	CL:4023041
thoracic aorta endothelial cell	CL:0002545
thromboblast	CL:0000828
thymic capsular fibroblast	CL:0009078
thymic cortical macrophage	CL:0000883
thymic epithelial cell	CL:0002293
thymic fibroblast type 1	CL:0009078
thymic fibroblast type 2	CL:0009079
thymic interlobular fibroblast	CL:0009079
thymic interstitial cell	CL:4030003
thymic lymphocyte	CL:0000893
thymic macrophage	CL:0000866
thymic medullary macrophage	CL:0000882
thymic nurse cell	CL:4030004
thymic stromal cell	CL:4030001
thymocyte	CL:0000893
thyroid follicular cell	CL:0002258
thyroid gland follicular cell	CL:0002258
thyroid hormone secreting cell	CL:0000452
thyroid stimulating hormone secreting cell	CL:0000476
thyrotrope	CL:0000476
thyrotroph	CL:0000476
tip cell	CL:0000423
tissue-resident macrophage	CL:0000864
tongue muscle cell	CL:0002673
tonsil squamous cell	CL:1001577
tonsil squamous epithelial cell	CL:1001577
tonsil squamous epithelial cells	CL:1001577
tonsillar macrophage	CL:0000869
tonsillar squamous cell	CL:1001577
tonsillar squamous epithelial cell	CL:1001577
top pericryptic fibroblast	CL:4052009
tormogen cell	CL:0000372
totipotent neuroepithelial stem cell	CL:0002259
totipotent stem cell	CL:0000052
totipotential stem cell	CL:0000052
touch receptor cell	CL:0000200
trabecular meshwork cell	CL:0002367
trabeculocyte	CL:0002367
tracheal epithelial cell	CL:0000307
tracheal goblet cell	CL:1000329
tracheal submucosal gland mucous cell	CL:4033020
tracheoblast	CL:0000377
tracheobronchial chondrocyte	CL:0019002
tracheobronchial goblet cell	CL:0019003
tracheobronchial serous cell	CL:0019001
tracheobronchial smooth muscle cell	CL:0019019
tracheocyte	CL:0000307
transient amplifying cell	CL:0009010
transient amplifying cell of colon	CL:0009011
transient amplifying cell of crypt of Lieberkuhn of colon	CL:0009011
transient amplifying cell of crypt of Lieberkuhn of small intestine	CL:0009012
transient amplifying cell of small intestine	CL:0009012
transit amplifying cell	CL:0009010
transit amplifying cell of anorectum	CL:0009056
transit amplifying cell of appendix	CL:0009027
transit amplifying cell of appendix vermiformis	CL:0009027
transit amplifying cell of colon	CL:0009011
transit amplifying cell of crypt of Lieberkuhn of colon	CL:0009011
transit amplifying cell of crypt of Lieberkuhn of small intestine	CL:0009012
transit amplifying cell of small intestine	CL:0009012
transit amplifying cell of vermiform appendix	CL:0009027
transit amplifying progenitor cell	CL:0009010
transit-amplifying cell	CL:0009010
transit-amplifying cell of colon	CL:0009011
transit-amplifying cell of small intestine	CL:0009012
transitinal myocyte of sinuatrial node	CL:1000478
transitional cell of parathyroid gland	CL:0002263
transitional epithelial cell	CL:0000244
transitional epithelial cell of urinary bladder	CL:1001428
transitional myocyte	CL:0002073
transitional myocyte of anterior division of left branch of atrioventricular bundle	CL:1000368
transitional myocyte of anterior internodal tract	CL:1000364
transitional myocyte of atrial branch of anterior internodal tract	CL:1000363
transitional myocyte of atrial part of atrioventricular bundle	CL:1000372
transitional myocyte of atrial septal branch of anterior internodal tract	CL:1000365
transitional myocyte of atrioventricular bundle	CL:1000481
transitional myocyte of interatrial septum	CL:1000361
transitional myocyte of internodal tract	CL:1000480
transitional myocyte of interventricular septum	CL:1000362
transitional myocyte of left branch of atrioventricular bundle	CL:1000370
transitional myocyte of middle internodal tract	CL:1000366
transitional myocyte of posterior division of left branch of atrioventricular bundle	CL:1000374
transitional myocyte of posterior internodal tract	CL:1000367
transitional myocyte of right branch of atrioventricular bundle	CL:1000371
transitional myocyte of septal division of left branch of atrioventricular bundle	CL:1000369
transitional myocyte of sinoatrial node	CL:1000478
transitional myocyte of ventricular part of atrioventricular bundle	CL:1000373
transporting cell	CL:0000627
transversely striated visceral muscle cell	CL:0008009
trichocyte	CL:0002562
trichogen cell	CL:0000374
trigeminal motor neuron	CL:4023171
trigeminal neuron	CL:4023169
trigeminal sensory neuron	CL:4023170
tripotential glial-restricted precursor cell	CL:4040000
trophectoderm cell	CL:1000274
trophectodermal cell	CL:1000274
trophoblast cell	CL:0000351
trophoblast giant cell	CL:0002488
trophoblastic cell	CL:0000351
tuft cell	CL:0002204
tuft cell of anorectum	CL:0009065
tuft cell of appendix	CL:0009020
tuft cell of appendix vermiformis	CL:0009020
tuft cell of colon	CL:0009041
tuft cell of epithelium of large intestine	CL:0002203
tuft cell of epithelium of small intestine	CL:0009080
tuft cell of large intestine	CL:0002203
tuft cell of small intestine	CL:0009080
tuft cell of vermiform appendix	CL:0009020
tufted pyramidal neuron	CL:4023094
tumor cell	CL:0001063
tumour cell	CL:0001063
type 1 alveolar epithelial cells	CL:0002062
type 1 cone bipolar cell	CL:0000753
type 1 muscle cell	CL:0002211
type 1 muscle fiber	CL:0002211
type 1 otic fibrocyte	CL:0002670
type 1 pneumocyte	CL:0002062
type 1 spiral ganglion neuron	CL:4023115
type 1 vestibular hair cell	CL:0002070
type 1 vestibular sensory cell	CL:0002070
type 1 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth	CL:1000381
type 1 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth	CL:1000380
type 1 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth	CL:1000379
type 1 vestibular sensory cell of stato-acoustic epithelium	CL:1000378
type 2 alveolar epithelial cell	CL:0002063
type 2 alveolocyte	CL:0002063
type 2 cone bipolar cell	CL:0000754
type 2 muscle cell	CL:0002212
type 2 muscle fiber	CL:0002212
type 2 otic fibrocyte	CL:0002666
type 2 pneumocyte	CL:0002063
type 2 spiral ganglion neuron	CL:4023116
type 2 taste cell	CL:0002286
type 2 vestibular hair cell	CL:0002069
type 2 vestibular sensory cell	CL:0002069
type 2 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth	CL:1000385
type 2 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth	CL:1000384
type 2 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth	CL:1000383
type 2 vestibular sensory cell of stato-acoustic epithelium	CL:1000382
type 2a muscle cell	CL:0002214
type 2a muscle fiber	CL:0002214
type 2b muscle cell	CL:0002215
type 2b muscle fiber	CL:0002215
type 3 cone bipolar cell	CL:0000755
type 3 otic fibrocyte	CL:0002669
type 3 taste cell	CL:0002285
type 3a cone bipolar cell	CL:0004213
type 3b cone bipolar cell	CL:0004214
type 4 cone bipolar cell	CL:0000756
type 4 otic fibrocyte	CL:0002668
type 4 taste cell	CL:0002287
type 5 cone bipolar cell	CL:0000757
type 5 otic fibrocyte	CL:0002667
type 5a cone bipolar cell	CL:0004215
type 5b cone bipolar cell	CL:0004216
type 6 cone bipolar cell	CL:0000758
type 7 cone bipolar cell	CL:0000759
type 8 cone bipolar cell	CL:0000760
type 9 cone bipolar cell	CL:0000761
type A cell of stomach	CL:0002264
type A enteroendocrine cell	CL:0002067
type A intercalated cell	CL:0005011
type A synovial cell	CL:0002302
type A synoviocyte	CL:0002302
type A-IC	CL:0005011
type B enteroendocrine cell	CL:0000169
type B intercalated cell	CL:0002201
type B pancreatic cell	CL:0000169
type B synovial cell	CL:0002301
type B-IC	CL:0002201
type D cell of colon	CL:0002265
type D cell of small intestine	CL:0002266
type D cell of stomach	CL:0002267
type D enteroendocrine cell	CL:0000502
type D1 enteroendocrine cell	CL:0002501
type EC enteroendocrine cell	CL:0000577
type EC1 enteroendocrine cell	CL:0002271
type EC2 enteroendocrine cell	CL:0002270
type ECL enteroendocrine cell	CL:0002273
type F enteroendocrine cell	CL:0000696
type G enteroendocrine cell	CL:0000508
type I	CL:0004138
type I alveolar cells	CL:0002062
type I alveolar epithelial cells	CL:0002062
type I cell of adrenal cortex	CL:0002099
type I cell of adrenal medulla	CL:0002083
type I cell of carotid body	CL:0002292
type I enteroendocrine cell	CL:0002277
type I hair cell	CL:0002070
type I muscle cell	CL:0002211
type I muscle fiber	CL:0002211
type I otic fibrocyte	CL:0002670
type I pinealocyte	CL:0010013
type I pneumocyte	CL:0002062
type I spiral ganglion cell	CL:4023115
type I spiral ligament fibrocyte	CL:0002670
type I taste bud cell	CL:0002289
type I taste cell	CL:0002289
type I vestibular sensory cell	CL:0002070
type II alveolar cell	CL:0002063
type II alveolar epithelial cell	CL:0002063
type II alveolocyte	CL:0002063
type II cell of adrenal cortex	CL:0002136
type II cell of adrenal medulla	CL:0002082
type II cell of carotid body	CL:0002081
type II cortical cell of adrenal gland	CL:0002136
type II hair cell	CL:0002069
type II muscle cell	CL:0002212
type II muscle fiber	CL:0002212
type II otic fibrocyte	CL:0002666
type II pinealocyte	CL:0010014
type II pneumocyte	CL:0002063
type II spiral ganglion cell	CL:4023116
type II spiral ligament fibrocyte	CL:0002666
type II taste cell	CL:0002286
